ID,Type,StartTime,EndTime,Location,BPM,Color,
1000095,2,23625,24187,448,,,
1000096,0,24187,0,192,,,
1000097,0,24375,0,320,,,
1000098,0,24562,0,64,,,
1000099,2,24750,25312,320,,,
1000100,0,25312,0,192,,,
1000101,0,25500,0,320,,,
1000102,0,25687,0,64,,,
1000103,2,25875,26437,448,,,
1000104,0,26437,0,320,,,
1000105,0,26625,0,192,,,
1000106,0,26812,0,320,,,
1000107,2,27000,27562,64,,,
1000108,0,27562,0,320,,,
1000109,0,27750,0,192,,,
1000110,0,27937,0,320,,,
1000111,2,28125,28687,448,,,
1000112,0,28687,0,192,,,
1000113,0,28875,0,320,,,
1000114,0,29062,0,192,,,
1000115,2,29250,29625,64,,,
1000116,0,29625,0,192,,,
1000117,0,29812,0,448,,,
1000118,0,30000,0,192,,,
1000119,0,30187,0,320,,,
1000120,0,30375,0,192,,,
1000121,0,30562,0,448,,,
1000122,0,30750,0,64,,,
1000123,0,30937,0,320,,,
1000124,0,31125,0,192,,,
1000125,0,31312,0,320,,,
1000126,2,31500,32062,192,,,
1000127,2,32062,33375,320,,1,
1000128,2,33375,33937,192,,,
1000129,2,33375,33937,448,,,
1000130,0,33937,0,320,,,
1000131,0,34125,0,64,,,
1000132,0,34312,0,192,,,
1000133,2,34500,35062,320,,,
1000134,2,34500,35062,64,,,
1000135,0,35062,0,192,,,
1000136,0,35250,0,64,,,
1000137,0,35437,0,320,,,
1000138,2,35625,36187,192,,,
1000139,2,35625,36187,448,,,
1000140,0,36375,0,320,,,
1000141,0,36375,0,64,,,
1000142,0,36562,0,192,,,
1000143,0,36750,0,320,,,
1000144,0,36750,0,64,,,
1000145,0,36937,0,192,,,
1000146,0,37125,0,64,,,
1000147,0,37125,0,320,,,
1000148,0,37312,0,192,,,
1000149,0,37500,0,320,,,
1000150,0,37687,0,448,,,
1000151,2,37875,38437,320,,,
1000152,2,37875,38437,64,,,
1000153,0,38437,0,192,,,
1000154,0,38625,0,448,,,
1000155,0,38812,0,320,,,
1000156,2,39000,39562,192,,,
1000157,2,39000,39562,448,,,
1000158,0,39562,0,320,,,
1000159,0,39750,0,448,,,
1000160,0,39937,0,192,,,
1000161,2,40125,40687,320,,,
1000162,2,40125,40687,64,,,
1000163,0,40687,0,192,,,
1000164,0,40875,0,320,,,
1000165,0,41062,0,64,,,
1000166,2,41250,42000,320,,,
1000167,2,42000,42375,192,,,
1000168,2,42375,42750,64,,,
1000169,2,42750,43125,320,,,
1000170,2,43125,43875,192,,,
1000171,0,43875,0,320,,,
1000172,0,44062,0,448,,,
1000173,0,44250,0,320,,,
1000174,0,44437,0,192,,,
1000175,2,44625,45000,64,,,
1000176,2,45000,45375,448,,,
1000177,0,45375,0,320,,,
1000178,0,45562,0,192,,,
1000179,2,45750,46500,64,,,
1000180,2,45750,46500,320,,,
1000181,0,46500,0,192,,,
1000182,0,46687,0,320,,,
1000183,2,46875,47437,448,,,
1000184,0,47437,0,192,,,
1000185,0,47625,0,64,,,
1000186,0,47812,0,320,,,
1000187,2,48000,48375,192,,,
1000188,0,48375,0,448,,,
1000189,0,48562,0,64,,,
1000190,2,48750,49125,320,,,
1000191,0,49031,0,64,,,
1000192,0,49125,0,448,,,
1000193,0,49312,0,192,,,
1000194,0,49500,0,320,,,
1000195,0,49687,0,64,,,
1000196,0,49875,0,448,,,
1000197,0,50062,0,192,,,
1000198,0,50250,0,320,,,
1000199,0,50437,0,64,,,
1000200,0,50625,0,320,,,
1000201,0,50812,0,448,,,
1000202,0,51000,0,192,,,
1000203,0,51187,0,320,,,
1000204,0,51375,0,192,,,
1000205,0,51562,0,448,,,
1000206,0,51750,0,192,,,
1000207,0,51937,0,320,,,
1000208,0,52125,0,192,,,
1000209,0,52312,0,64,,,
1000210,0,52500,0,320,,,
1000211,0,52687,0,448,,,
1000212,0,52875,0,192,,,
1000213,0,53062,0,64,,,
1000214,0,53250,0,448,,,
1000215,0,53437,0,192,,,
1000216,0,53625,0,320,,,
1000217,0,53812,0,64,,,
1000218,0,54000,0,320,,,
1000219,0,54187,0,448,,,
1000220,0,54375,0,192,,,
1000221,0,54562,0,320,,,
1000222,2,54750,55312,192,,,
1000223,0,55312,0,320,,,
1000224,0,55500,0,192,,,
1000225,0,55687,0,64,,,
1000226,2,55875,56437,320,,,
1000227,0,56437,0,192,,,
1000228,2,56625,57187,448,,,
1000229,0,57187,0,192,,,
1000230,2,57375,57937,320,,,
1000231,0,57937,0,192,,,
1000232,0,58125,0,64,,,
1000233,0,58125,0,320,,,
1000234,0,58312,0,192,,,
1000235,0,58500,0,320,,,
1000236,0,58500,0,64,,,
1000237,0,58687,0,192,,,
1000238,0,58875,0,320,,,
1000239,0,58875,0,64,,,
1000240,0,59062,0,192,,,
1000241,0,59250,0,320,,,
1000242,0,59437,0,448,,,
1000243,2,59625,60187,64,,,
1000244,2,59625,60187,320,,,
1000245,0,60187,0,192,,,
1000246,0,60375,0,448,,,
1000247,0,60562,0,320,,,
1000248,2,60750,61312,448,,,
1000249,2,60750,61312,192,,,
1000250,0,61312,0,320,,,
1000251,0,61500,0,448,,,
1000252,0,61687,0,192,,,
1000253,2,61875,62437,64,,,
1000254,2,61875,62437,320,,,
1000255,0,62625,0,448,,,
1000256,0,62625,0,192,,,
1000257,0,62812,0,320,,,
1000258,0,63000,0,192,,,
1000259,0,63000,0,448,,,
1000260,0,63187,0,320,,,
1000261,0,63375,0,192,,,
1000262,0,63375,0,448,,,
1000263,0,63562,0,320,,,
1000264,0,63750,0,192,,,
1000265,0,63937,0,64,,,
1000266,2,64125,64687,448,,,
1000267,2,64125,64687,192,,,
1000268,0,64687,0,320,,,
1000269,0,64875,0,64,,,
1000270,0,65062,0,192,,,
1000271,2,65250,65812,64,,,
1000272,2,65250,65812,320,,,
1000273,0,65812,0,192,,,
1000274,0,66000,0,64,,,
1000275,0,66187,0,320,,,
1000276,2,66375,67312,448,,,
1000277,2,66375,67312,192,,,
