ID,Type,StartTime,EndTime,Location,BPM,Color,
1000079,2,32343,32812,320,,,
1000080,0,32812,0,192,,,
1000081,0,33046,0,320,,,
1000082,2,33281,33750,448,,,
1000083,0,33750,0,320,,,
1000084,0,33984,0,192,,,
1000085,2,34218,34687,64,,,
1000086,0,34687,0,192,,,
1000087,0,34921,0,320,,,
1000088,0,35156,0,448,,,
1000089,0,35390,0,192,,,
1000090,0,35625,0,320,,,
1000091,0,35859,0,64,,,
1000092,0,36093,0,192,,,
1000093,0,36328,0,448,,,
1000094,0,36562,0,320,,,
1000095,0,36796,0,192,,,
1000096,0,37031,0,64,,,
1000097,0,37265,0,192,,,
1000098,2,37500,37968,64,,,
1000099,2,37500,37968,320,,,
1000100,0,38437,0,192,,,
1000101,0,38671,0,64,,,
1000102,0,38906,0,320,,,
1000103,0,39140,0,192,,,
1000104,0,39375,0,448,,,
1000105,2,39609,40078,320,,,
1000106,0,40078,0,448,,,
1000107,0,40312,0,320,,,
1000108,2,40546,41015,192,,,
1000109,0,41015,0,64,,,
1000110,0,41250,0,192,,,
1000111,2,41484,42187,320,,,
1000112,0,42187,0,192,,,
1000113,0,42421,0,320,,,
1000114,0,42656,0,448,,,
1000115,0,42890,0,320,,,
1000116,0,43125,0,192,,,
1000117,0,43359,0,64,,,
1000118,0,43593,0,192,,,
1000119,0,43828,0,320,,,
1000120,0,44062,0,448,,,
1000121,0,44296,0,320,,,
1000122,0,44531,0,64,,,
1000123,0,44765,0,192,,,
1000124,2,45000,45937,64,,,
1000125,2,45000,45937,320,,,
1000126,0,46406,0,192,,,
1000127,0,46640,0,320,,,
1000128,0,46875,0,448,,,
1000129,0,47109,0,192,,,
1000130,2,47343,47812,320,,,
1000131,0,47812,0,192,,,
1000132,0,48046,0,320,,,
1000133,2,48281,48750,448,,,
1000134,0,48750,0,320,,,
1000135,0,48984,0,192,,,
1000136,2,49218,49687,64,,,
1000137,0,49687,0,192,,,
1000138,0,49921,0,448,,,
1000139,0,50156,0,320,,,
1000140,0,50390,0,448,,,
1000141,0,50625,0,192,,,
1000142,0,50859,0,64,,,
1000143,0,51093,0,320,,,
1000144,0,51328,0,192,,,
1000145,0,51562,0,448,,,
1000146,0,51796,0,320,,,
1000147,0,52031,0,64,,,
1000148,0,52265,0,192,,,
1000149,2,52500,52968,320,,,
1000150,2,52500,52968,64,,,
1000151,0,53437,0,192,,,
1000152,0,53671,0,64,,,
1000153,0,53906,0,320,,,
1000154,0,54140,0,192,,,
1000155,0,54375,0,448,,,
1000156,2,54609,55078,320,,,
1000157,0,55078,0,448,,,
1000158,0,55312,0,320,,,
1000159,2,55546,56015,192,,,
1000160,0,56015,0,64,,,
1000161,0,56250,0,192,,,
1000162,2,56484,56953,320,,,
1000163,0,57187,0,192,,,
1000164,0,57421,0,448,,,
1000165,0,57656,0,320,,,
1000166,0,57890,0,448,,,
1000167,0,58125,0,192,,,
1000168,0,58359,0,64,,,
1000169,0,58593,0,192,,,
1000170,0,58828,0,448,,,
1000171,0,59062,0,320,,,
1000172,0,59296,0,448,,,
1000173,0,59531,0,192,,,
1000174,0,59765,0,64,,,
1000175,2,60000,60937,448,,,
1000176,2,60000,60937,192,,,
