ID,Type,StartTime,EndTime,Location,BPM,Color,
1000129,0,45227,0,64,,,
1000130,0,45227,0,320,,,
1000131,0,45454,0,448,,,
1000132,0,45454,0,192,,,
1000133,0,45681,0,320,,,
1000134,0,45909,0,192,,,
1000135,2,46136,46590,448,,,
1000136,0,46818,0,64,,,
1000137,0,46818,0,320,,,
1000138,0,47045,0,192,,,
1000139,0,47045,0,448,,,
1000140,0,47272,0,64,,,
1000141,0,47272,0,320,,,
1000142,0,47500,0,192,,,
1000143,0,47727,0,320,,,
1000144,2,47954,49090,64,,,
1000145,0,49545,0,192,,,
1000146,0,49772,0,320,,,
1000147,0,50000,0,192,,,
1000148,0,50227,0,448,,,
1000149,0,50454,0,64,,,
1000150,0,50681,0,320,,,
1000151,0,50909,0,192,,,
1000152,0,51136,0,448,,,
1000153,0,51363,0,192,,,
1000154,0,51590,0,320,,,
1000155,0,51931,0,64,,,
1000156,2,52045,52727,448,,,
1000157,0,52954,0,320,,,
1000158,0,52954,0,64,,,
1000159,0,53181,0,192,,,
1000160,0,53181,0,448,,,
1000161,0,53409,0,320,,,
1000162,0,53409,0,64,,,
1000163,0,53636,0,192,,,
1000164,0,53863,0,448,,,
1000165,0,54090,0,64,,,
1000166,0,54318,0,320,,,
1000167,0,54545,0,192,,,
1000168,0,54772,0,320,,,
1000169,0,55000,0,64,,,
1000170,0,55227,0,448,,,
1000171,0,55454,0,192,,,
1000172,0,55681,0,320,,,
1000173,2,55909,56363,192,,,
1000174,0,56590,0,64,,,
1000175,0,56590,0,320,,,
1000176,0,56818,0,448,,,
1000177,0,56818,0,192,,,
1000178,0,57045,0,320,,,
1000179,0,57045,0,64,,,
1000180,0,57272,0,192,,,
1000181,0,57500,0,448,,,
1000182,0,57727,0,64,,,
1000183,0,57954,0,320,,,
1000184,0,58181,0,192,,,
1000185,0,58409,0,320,,,
1000186,0,58636,0,64,,,
1000187,2,58863,59318,448,,,
1000188,0,59318,0,320,,,
1000189,2,59545,60000,192,,,
1000190,0,60454,0,320,,,
1000191,0,60454,0,64,,,
1000192,0,60681,0,192,,,
1000193,0,60681,0,448,,,
1000194,0,60909,0,320,,,
1000195,0,60909,0,64,,,
1000196,0,61136,0,192,,,
1000197,0,61363,0,448,,,
1000198,0,61590,0,64,,,
1000199,0,61818,0,320,,,
1000200,0,62045,0,192,,,
1000201,0,62272,0,320,,,
1000202,2,62500,62954,448,,,
1000203,0,62954,0,192,,,
1000204,0,63181,0,320,,,
1000205,0,63409,0,192,,,
1000206,0,63636,0,320,,,
1000207,0,63863,0,64,,,
1000208,2,64090,64772,448,,,
1000209,0,64772,0,64,,,
1000210,0,64772,0,320,,,
1000211,0,65227,0,64,,,
1000212,0,65227,0,320,,,
1000213,0,65454,0,192,,,
1000214,0,65454,0,448,,,
1000215,2,65909,66818,320,,,
