ID,Type,StartTime,EndTime,Location,BPM,Color,
1000089,0,27852,0,320,,,
1000090,0,28261,0,192,,,
1000091,0,28397,0,448,,,
1000092,0,28534,0,64,,,
1000093,0,28670,0,320,,,
1000094,0,28943,0,192,,,
1000095,0,29352,0,320,,,
1000096,0,29488,0,64,,,
1000097,0,29761,0,448,,,
1000098,0,30034,0,320,,,
1000099,0,30170,0,64,,,
1000100,0,30306,0,448,,,
1000101,0,30579,0,320,,,
1000102,0,30852,0,192,,,
1000103,2,31125,31670,64,,,
1000104,0,31670,0,192,,,
1000105,0,32215,0,320,,,
1000106,0,32625,0,192,,,
1000107,0,32761,0,448,,,
1000108,0,32897,0,64,,,
1000109,0,33034,0,320,,,
1000110,0,33306,0,192,,,
1000111,0,33715,0,320,,,
1000112,0,33852,0,64,,,
1000113,0,34125,0,448,,,
1000114,0,34397,0,320,,,
1000115,0,34670,0,64,,,
1000116,2,34909,36000,448,,1,
1000117,0,36000,0,64,,,
1000118,0,36000,0,320,,,
1000119,0,36545,0,192,,,
1000120,0,36545,0,448,,,
1000121,0,36954,0,192,,,
1000122,0,37090,0,448,,,
1000123,0,37227,0,64,,,
1000124,0,37363,0,320,,,
1000125,0,37636,0,192,,,
1000126,0,37636,0,448,,,
1000127,0,38045,0,320,,,
1000128,0,38181,0,64,,,
1000129,0,38454,0,448,,,
1000130,0,38727,0,320,,,
1000131,0,38863,0,64,,,
1000132,0,39000,0,448,,,
1000133,0,39272,0,320,,,
1000134,0,39272,0,64,,,
1000135,0,39545,0,192,,,
1000136,0,39545,0,448,,,
1000137,2,39818,40363,64,,,
1000138,2,39818,40363,320,,,
1000139,0,40363,0,192,,,
1000140,0,40363,0,448,,,
1000141,0,40909,0,320,,,
1000142,0,40909,0,64,,,
1000143,0,41318,0,192,,,
1000144,0,41454,0,448,,,
1000145,0,41590,0,64,,,
1000146,0,41727,0,320,,,
1000147,0,42000,0,192,,,
1000148,0,42000,0,448,,,
1000149,0,42409,0,320,,,
1000150,0,42545,0,64,,,
1000151,0,42818,0,448,,,
1000152,0,42818,0,192,,,
1000153,0,43090,0,320,,,
1000154,0,43090,0,64,,,
1000155,0,43363,0,192,,,
1000156,0,43363,0,448,,,
1000157,2,43636,44181,320,,,
1000158,2,43636,44181,64,,,
1000159,0,44727,0,192,,,
1000160,0,44727,0,448,,,
1000161,0,45272,0,64,,,
1000162,0,45272,0,320,,,
1000163,0,45681,0,320,,,
1000164,0,45818,0,64,,,
1000165,0,45954,0,448,,,
1000166,0,46090,0,192,,,
1000167,0,46363,0,64,,,
1000168,0,46363,0,320,,,
1000169,0,46772,0,192,,,
1000170,0,46909,0,448,,,
1000171,0,47181,0,64,,,
1000172,0,47454,0,192,,,
1000173,0,47590,0,448,,,
1000174,0,47727,0,64,,,
1000175,0,48000,0,448,,,
1000176,0,48000,0,192,,,
1000177,0,48272,0,64,,,
1000178,0,48272,0,320,,,
1000179,2,48545,49090,192,,,
1000180,2,48545,49090,448,,,
1000181,0,49090,0,64,,,
1000182,0,49090,0,320,,,
1000183,0,49636,0,448,,,
1000184,0,49636,0,192,,,
1000185,0,50045,0,320,,,
1000186,0,50181,0,64,,,
1000187,0,50318,0,448,,,
1000188,0,50454,0,192,,,
1000189,0,50727,0,64,,,
1000190,0,50727,0,320,,,
1000191,0,51136,0,192,,,
1000192,0,51272,0,448,,,
1000193,0,51545,0,320,,,
1000194,0,51545,0,64,,,
1000195,0,51818,0,448,,,
1000196,0,51818,0,192,,,
1000197,0,52090,0,64,,,
1000198,0,52090,0,320,,,
1000199,2,52363,52909,448,,,
1000200,2,52363,52909,192,,,
1000201,0,53454,0,64,,,
1000202,0,53454,0,320,,,
1000203,0,54000,0,192,,,
1000204,0,54000,0,448,,,
1000205,0,54409,0,192,,,
1000206,0,54545,0,448,,,
1000207,0,54681,0,64,,,
1000208,0,54818,0,320,,,
1000209,0,55090,0,192,,,
1000210,0,55090,0,448,,,
1000211,0,55500,0,320,,,
1000212,0,55636,0,64,,,
1000213,0,55909,0,448,,,
1000214,0,56181,0,320,,,
1000215,0,56318,0,64,,,
1000216,0,56454,0,448,,,
1000217,0,56727,0,320,,,
1000218,0,56727,0,64,,,
1000219,0,57000,0,192,,,
1000220,0,57000,0,448,,,
1000221,2,57272,57818,64,,,
1000222,2,57272,57818,320,,,
1000223,0,57818,0,192,,,
1000224,0,57818,0,448,,,
1000225,0,58363,0,320,,,
1000226,0,58363,0,64,,,
1000227,0,58772,0,192,,,
1000228,0,58909,0,448,,,
1000229,0,59045,0,64,,,
1000230,0,59181,0,320,,,
1000231,0,59454,0,192,,,
1000232,0,59454,0,448,,,
1000233,0,59863,0,320,,,
1000234,0,60000,0,64,,,
1000235,0,60272,0,448,,,
1000236,0,60272,0,192,,,
1000237,0,60545,0,320,,,
1000238,0,60545,0,64,,,
1000239,0,60818,0,192,,,
1000240,0,60818,0,448,,,
1000241,2,61090,61636,320,,,
1000242,2,61090,61636,64,,,
1000243,0,62181,0,192,,,
1000244,0,62181,0,448,,,
1000245,0,62727,0,320,,,
1000246,0,62727,0,64,,,
1000247,0,63136,0,320,,,
1000248,0,63272,0,64,,,
1000249,0,63409,0,448,,,
1000250,0,63545,0,192,,,
1000251,0,63818,0,320,,,
1000252,0,63818,0,64,,,
1000253,0,64227,0,192,,,
1000254,0,64363,0,448,,,
1000255,0,64636,0,64,,,
1000256,0,64909,0,192,,,
1000257,0,65045,0,448,,,
1000258,0,65181,0,64,,,
1000259,0,65454,0,192,,,
1000260,0,65454,0,448,,,
1000261,0,65727,0,320,,,
1000262,0,65727,0,64,,,
1000263,2,66000,66545,448,,,
1000264,2,66000,66545,192,,,
1000265,0,66545,0,320,,,
1000266,0,66545,0,64,,,
1000267,0,67090,0,192,,,
1000268,0,67090,0,448,,,
1000269,0,67500,0,320,,,
1000270,0,67636,0,64,,,
1000271,0,67772,0,448,,,
1000272,0,67909,0,192,,,
1000273,0,68181,0,320,,,
1000274,0,68181,0,64,,,
1000275,0,68590,0,192,,,
1000276,0,68727,0,448,,,
1000277,0,69000,0,64,,,
1000278,0,69000,0,320,,,
1000279,0,69272,0,192,,,
1000280,0,69272,0,448,,,
1000281,0,69545,0,320,,,
1000282,0,69545,0,64,,,
1000283,2,69818,70363,192,,,
1000284,2,69818,70363,448,,,
