ID,Type,StartTime,EndTime,Location,BPM,Color,
1000139,2,55428,55999,320,,,
1000140,2,55428,55999,64,,,
1000141,0,55999,0,192,,,
1000142,0,56285,0,448,,,
1000143,0,56428,0,64,,,
1000144,0,56571,0,320,,,
1000145,0,56857,0,448,,,
1000146,0,56999,0,64,,,
1000147,0,57142,0,320,,,
1000148,0,57428,0,192,,,
1000149,0,57571,0,448,,,
1000150,0,57714,0,64,,,
1000151,0,57857,0,320,,,
1000152,2,58142,58714,192,,,
1000153,0,58857,0,320,,,
1000154,0,58857,0,64,,,
1000155,0,59428,0,192,,,
1000156,0,59428,0,448,,,
1000157,0,59857,0,320,,,
1000158,0,59999,0,64,,,
1000159,0,60142,0,448,,,
1000160,0,60428,0,192,,,
1000161,0,60857,0,320,,,
1000162,0,61142,0,192,,,
1000163,0,61428,0,64,,,
1000164,0,61714,0,192,,,
1000165,0,61857,0,448,,,
1000166,0,62142,0,320,,,
1000167,0,62571,0,64,,,
1000168,0,62857,0,320,,,
1000169,2,63142,63714,192,,,
1000170,0,63857,0,64,,,
1000171,0,63999,0,320,,,
1000172,2,64571,65142,192,,,
1000173,0,65142,0,320,,,
1000174,0,65428,0,192,,,
1000175,0,65571,0,448,,,
1000176,0,65714,0,64,,,
1000177,0,65999,0,192,,,
1000178,0,66142,0,448,,,
1000179,0,66285,0,64,,,
1000180,0,66571,0,320,,,
1000181,0,66714,0,64,,,
1000182,0,66857,0,448,,,
1000183,0,66999,0,192,,,
1000184,2,67285,67857,320,,,
1000185,0,67999,0,192,,,
1000186,0,67999,0,448,,,
1000187,0,68571,0,64,,,
1000188,0,68571,0,320,,,
1000189,0,68999,0,192,,,
1000190,0,69142,0,448,,,
1000191,0,69285,0,64,,,
1000192,0,69571,0,320,,,
1000193,0,69999,0,448,,,
1000194,0,69999,0,192,,,
1000195,0,70285,0,320,,,
1000196,0,70285,0,64,,,
1000197,0,70571,0,192,,,
1000198,0,70571,0,448,,,
1000199,0,70999,0,320,,,
1000200,0,71285,0,192,,,
1000201,0,71428,0,448,,,
1000202,0,71714,0,64,,,
1000203,0,71999,0,320,,,
1000204,2,72285,72857,192,,,
1000205,2,73142,73714,64,,,
1000206,2,73142,73714,320,,,
1000207,2,73714,74285,192,,,
1000208,2,73714,74285,448,,,
1000209,0,74285,0,320,,,
1000210,0,74571,0,64,,,
1000211,0,74714,0,448,,,
1000212,0,74857,0,192,,,
1000213,0,75142,0,64,,,
1000214,0,75285,0,448,,,
1000215,0,75428,0,192,,,
1000216,0,75714,0,320,,,
1000217,0,75857,0,64,,,
1000218,0,75999,0,448,,,
1000219,0,76142,0,192,,,
1000220,2,76428,76999,320,,,
1000221,0,77142,0,192,,,
1000222,0,77142,0,448,,,
1000223,0,77714,0,320,,,
1000224,0,77714,0,64,,,
1000225,0,78142,0,192,,,
1000226,0,78285,0,448,,,
1000227,0,78428,0,64,,,
1000228,0,78714,0,320,,,
1000229,0,79142,0,192,,,
1000230,0,79428,0,320,,,
1000231,0,79714,0,448,,,
1000232,0,79999,0,320,,,
1000233,0,80142,0,64,,,
1000234,0,80428,0,192,,,
1000235,0,80857,0,448,,,
1000236,0,81142,0,192,,,
1000237,2,81428,81999,320,,,
1000238,0,82142,0,192,,,
1000239,0,82285,0,448,,,
1000240,0,82428,0,64,,,
1000241,0,82714,0,192,,,
1000242,0,83142,0,320,,,
1000243,2,83428,83999,192,,,
