ID,Type,StartTime,EndTime,Location,BPM,Color,
1000092,0,26953,0,192,,,
1000093,2,27187,27656,320,,,
1000094,0,27656,0,64,,,
1000095,0,27890,0,192,,,
1000096,0,28125,0,448,,,
1000097,0,28593,0,320,,,
1000098,2,28828,29531,192,,,
1000099,0,29765,0,64,,,
1000100,0,30000,0,320,,,
1000101,0,30234,0,192,,,
1000102,0,30468,0,448,,,
1000103,0,30585,0,64,,,
1000104,2,30937,31406,192,,,
1000105,0,31406,0,448,,,
1000106,0,31640,0,320,,,
1000107,0,31875,0,64,,,
1000108,0,32343,0,192,,,
1000109,2,32578,33281,320,,,
1000110,0,33515,0,448,,,
1000111,0,33750,0,192,,,
1000112,0,33984,0,320,,,
1000113,0,34218,0,64,,,
1000114,0,34453,0,192,,,
1000115,2,34687,35156,320,,,
1000116,0,35156,0,192,,,
1000117,0,35390,0,64,,,
1000118,0,35625,0,192,,,
1000119,0,35859,0,320,,,
1000120,0,36093,0,448,,,
1000121,2,36328,37500,320,,,
1000122,2,38437,38906,192,,,
1000123,0,38906,0,448,,,
1000124,0,39140,0,320,,,
1000125,0,39375,0,64,,,
1000126,0,39843,0,192,,,
1000127,2,40078,40781,320,,,
1000128,2,40078,40781,64,,,
1000129,0,41015,0,448,,,
1000130,0,41250,0,320,,,
1000131,0,41484,0,192,,,
1000132,0,41718,0,64,,,
1000133,0,41953,0,192,,,
1000134,2,42187,42656,320,,,
1000135,0,42656,0,64,,,
1000136,0,42890,0,192,,,
1000137,0,43125,0,448,,,
1000138,0,43593,0,320,,,
1000139,2,43828,44531,192,,,
1000140,2,43828,44531,448,,,
1000141,0,44765,0,64,,,
1000142,0,45000,0,192,,,
1000143,0,45234,0,320,,,
1000144,0,45468,0,448,,,
1000145,0,45585,0,64,,,
1000146,2,45937,46406,192,,,
1000147,0,46406,0,448,,,
1000148,0,46640,0,320,,,
1000149,0,46875,0,64,,,
1000150,0,47343,0,192,,,
1000151,2,47578,48281,320,,,
1000152,2,47578,48281,64,,,
1000153,0,48515,0,448,,,
1000154,0,48750,0,192,,,
1000155,0,48984,0,320,,,
1000156,0,49218,0,64,,,
1000157,0,49453,0,192,,,
1000158,2,49687,50156,320,,,
1000159,0,50156,0,192,,,
1000160,0,50390,0,64,,,
1000161,0,50625,0,320,,,
1000162,0,50859,0,192,,,
1000163,0,51093,0,448,,,
1000164,2,51328,52968,320,,,
1000165,2,51328,52968,64,,,
1000166,2,53437,53906,192,,,
1000167,0,53906,0,448,,,
1000168,0,54140,0,320,,,
1000169,0,54375,0,64,,,
1000170,0,54843,0,192,,,
1000171,2,55078,55781,320,,,
1000172,2,55078,55781,64,,,
1000173,0,56015,0,448,,,
1000174,0,56250,0,320,,,
1000175,0,56484,0,64,,,
1000176,0,56718,0,448,,,
1000177,0,56953,0,192,,,
1000178,2,57187,57656,320,,,
1000179,0,57656,0,64,,,
1000180,0,57890,0,192,,,
1000181,0,58125,0,448,,,
1000182,0,58593,0,320,,,
1000183,2,58828,59531,192,,,
1000184,2,58828,59531,448,,,
1000185,0,59765,0,64,,,
1000186,0,60000,0,320,,,
1000187,0,60234,0,192,,,
1000188,0,60468,0,448,,,
1000189,0,60585,0,64,,,
1000190,2,60937,61406,192,,,
1000191,0,61406,0,448,,,
1000192,0,61640,0,320,,,
1000193,0,61875,0,64,,,
1000194,0,62343,0,192,,,
1000195,2,62578,63281,320,,,
1000196,2,62578,63281,64,,,
1000197,0,63515,0,448,,,
1000198,0,63750,0,320,,,
1000199,0,63984,0,192,,,
1000200,0,64218,0,64,,,
1000201,0,64453,0,192,,,
1000202,2,64687,65156,320,,,
1000203,0,65156,0,192,,,
1000204,0,65390,0,64,,,
1000205,0,65625,0,192,,,
1000206,0,65859,0,320,,,
1000207,0,66093,0,448,,,
1000208,2,66328,68437,320,,,
1000209,2,66328,68437,64,,,
